low,high,open,close,volume,year,month,day,weekday,days
5595.0,5595.0,5595.0,5600.0,0,2018,10,15,1,17819
5595.0,5595.0,5595.0,5600.0,0,2018,10,16,2,17820
5595.0,5595.0,5595.0,5600.0,0,2018,10,17,3,17821
5595.0,5595.0,5595.0,5600.0,0,2018,10,18,4,17822
5595.0,5595.0,5595.0,5600.0,0,2018,10,19,5,17823
5595.0,5595.0,5595.0,5600.0,0,2018,10,22,1,17826
5595.0,5595.0,5595.0,5600.0,0,2018,10,23,2,17827
5595.0,5595.0,5595.0,5600.0,0,2018,10,24,3,17828
5595.0,5595.0,5595.0,5600.0,0,2018,10,25,4,17829
5595.0,5595.0,5595.0,5600.0,0,2018,10,26,5,17830
5595.0,5595.0,5595.0,5600.0,0,2018,10,29,1,17833
5595.0,5595.0,5595.0,5600.0,0,2018,10,30,2,17834
5595.0,5595.0,5595.0,5600.0,0,2018,10,31,3,17835
5595.0,5595.0,5595.0,5600.0,0,2018,11,1,4,17836
5595.0,5595.0,5595.0,5600.0,0,2018,11,2,5,17837
5595.0,5595.0,5595.0,5600.0,0,2018,11,5,1,17840
5595.0,5595.0,5595.0,5600.0,0,2018,11,6,2,17841
5595.0,5595.0,5595.0,5600.0,0,2018,11,7,3,17842
5595.0,5595.0,5595.0,5600.0,0,2018,11,8,4,17843
5595.0,5595.0,5595.0,5600.0,0,2018,11,9,5,17844
5595.0,5595.0,5595.0,5600.0,0,2018,11,12,1,17847
5595.0,5595.0,5595.0,5600.0,0,2018,11,13,2,17848
5595.0,5595.0,5595.0,5600.0,0,2018,11,14,3,17849
5595.0,5595.0,5595.0,5600.0,0,2018,11,15,4,17850
5595.0,5595.0,5595.0,5600.0,0,2018,11,16,5,17851
5595.0,5595.0,5595.0,5600.0,0,2018,11,19,1,17854
5595.0,5595.0,5595.0,5600.0,0,2018,11,20,2,17855
5595.0,5595.0,5595.0,5600.0,0,2018,11,21,3,17856
5595.0,5595.0,5595.0,5600.0,0,2018,11,22,4,17857
5595.0,5595.0,5595.0,5600.0,0,2018,11,23,5,17858
5595.0,5595.0,5595.0,5600.0,0,2018,11,26,1,17861
5595.0,5595.0,5595.0,5600.0,0,2018,11,27,2,17862
5595.0,5595.0,5595.0,5600.0,0,2018,11,28,3,17863
5595.0,5595.0,5595.0,5600.0,0,2018,11,29,4,17864
5595.0,5595.0,5595.0,5600.0,0,2018,11,30,5,17865
5595.0,5595.0,5595.0,5600.0,0,2018,12,3,1,17868
5595.0,5595.0,5595.0,5600.0,0,2018,12,4,2,17869
5595.0,5595.0,5595.0,5600.0,0,2018,12,5,3,17870
5595.0,5595.0,5595.0,5600.0,0,2018,12,6,4,17871
5595.0,5595.0,5595.0,5600.0,0,2018,12,7,5,17872
5595.0,5595.0,5595.0,5600.0,0,2018,12,10,1,17875
5595.0,5595.0,5595.0,5600.0,0,2018,12,11,2,17876
5595.0,5595.0,5595.0,5600.0,0,2018,12,12,3,17877
5595.0,5595.0,5595.0,5600.0,0,2018,12,13,4,17878
5595.0,5595.0,5595.0,5600.0,0,2018,12,14,5,17879
5595.0,5595.0,5595.0,5600.0,0,2018,12,17,1,17882
5595.0,5595.0,5595.0,5600.0,0,2018,12,18,2,17883
5595.0,5595.0,5595.0,5600.0,0,2018,12,19,3,17884
5595.0,5595.0,5595.0,5600.0,0,2018,12,20,4,17885
5595.0,5595.0,5595.0,5600.0,0,2018,12,21,5,17886
5595.0,5595.0,5595.0,5600.0,0,2018,12,24,1,17889
5595.0,5595.0,5595.0,5600.0,0,2018,12,25,2,17890
5595.0,5595.0,5595.0,5600.0,0,2018,12,26,3,17891
5595.0,5595.0,5595.0,5600.0,0,2018,12,27,4,17892
5595.0,5595.0,5595.0,5600.0,0,2018,12,28,5,17893
5595.0,5595.0,5595.0,5600.0,0,2019,1,2,3,17898
5595.0,5595.0,5595.0,5600.0,0,2019,1,3,4,17899
5595.0,5595.0,5595.0,5600.0,0,2019,1,4,5,17900
5595.0,5595.0,5595.0,5600.0,0,2019,1,7,1,17903
5595.0,5595.0,5595.0,5600.0,0,2019,1,8,2,17904
5595.0,5595.0,5595.0,5600.0,0,2019,1,9,3,17905
5595.0,5595.0,5595.0,5600.0,0,2019,1,10,4,17906
5595.0,5595.0,5595.0,5600.0,0,2019,1,11,5,17907
5595.0,5595.0,5595.0,5600.0,0,2019,1,14,1,17910
5595.0,5595.0,5595.0,5600.0,0,2019,1,15,2,17911
5595.0,5595.0,5595.0,5600.0,0,2019,1,16,3,17912
5595.0,5595.0,5595.0,5600.0,0,2019,1,17,4,17913
5595.0,5595.0,5595.0,5600.0,0,2019,1,18,5,17914
5595.0,5595.0,5595.0,5600.0,0,2019,1,21,1,17917
5595.0,5595.0,5595.0,5600.0,0,2019,1,22,2,17918
5595.0,5595.0,5595.0,5600.0,0,2019,1,23,3,17919
5595.0,5595.0,5595.0,5600.0,0,2019,1,24,4,17920
5595.0,5595.0,5595.0,5600.0,0,2019,1,25,5,17921
5595.0,5595.0,5595.0,5600.0,0,2019,1,28,1,17924
5595.0,5595.0,5595.0,5600.0,0,2019,1,29,2,17925
5595.0,5595.0,5595.0,5600.0,0,2019,1,30,3,17926
5595.0,5595.0,5595.0,5600.0,0,2019,1,31,4,17927
5595.0,5595.0,5595.0,5600.0,0,2019,2,1,5,17928
5595.0,5595.0,5595.0,5600.0,0,2019,2,11,1,17938
5595.0,5595.0,5595.0,5600.0,0,2019,2,12,2,17939
5595.0,5595.0,5595.0,5600.0,0,2019,2,13,3,17940
5595.0,5595.0,5595.0,5600.0,0,2019,2,14,4,17941
5595.0,5595.0,5595.0,5600.0,0,2019,2,15,5,17942
5595.0,5595.0,5595.0,5600.0,0,2019,2,18,1,17945
5595.0,5595.0,5595.0,5600.0,0,2019,2,19,2,17946
5595.0,5595.0,5595.0,5600.0,0,2019,2,20,3,17947
5595.0,5595.0,5595.0,5600.0,0,2019,2,21,4,17948
5595.0,5595.0,5595.0,5600.0,0,2019,2,22,5,17949
5595.0,5595.0,5595.0,5600.0,0,2019,2,25,1,17952
5595.0,5595.0,5595.0,5600.0,0,2019,2,26,2,17953
5595.0,5595.0,5595.0,5600.0,0,2019,2,27,3,17954
5595.0,5595.0,5595.0,5600.0,0,2019,2,28,4,17955
5595.0,5595.0,5595.0,5600.0,0,2019,3,1,5,17956
5595.0,5595.0,5595.0,5600.0,0,2019,3,4,1,17959
5595.0,5595.0,5595.0,5600.0,0,2019,3,5,2,17960
5595.0,5595.0,5595.0,5600.0,0,2019,3,6,3,17961
5595.0,5595.0,5595.0,5600.0,0,2019,3,7,4,17962
5595.0,5595.0,5595.0,5600.0,0,2019,3,8,5,17963
5595.0,5595.0,5595.0,5600.0,0,2019,3,11,1,17966
5595.0,5595.0,5595.0,5600.0,0,2019,3,12,2,17967
5595.0,5595.0,5595.0,5600.0,0,2019,3,13,3,17968
5595.0,5595.0,5595.0,5600.0,0,2019,3,14,4,17969
5595.0,5595.0,5595.0,5600.0,0,2019,3,15,5,17970
5595.0,5595.0,5595.0,5600.0,0,2019,3,18,1,17973
5595.0,5595.0,5595.0,5600.0,0,2019,3,19,2,17974
5595.0,5595.0,5595.0,5600.0,0,2019,3,20,3,17975
5595.0,5595.0,5595.0,5600.0,0,2019,3,21,4,17976
5595.0,5595.0,5595.0,5600.0,0,2019,3,22,5,17977
5595.0,5595.0,5595.0,5600.0,0,2019,3,25,1,17980
5595.0,5595.0,5595.0,5600.0,0,2019,3,26,2,17981
5595.0,5595.0,5595.0,5600.0,0,2019,3,27,3,17982
5595.0,5595.0,5595.0,5600.0,0,2019,3,28,4,17983
5595.0,5595.0,5595.0,5600.0,0,2019,3,29,5,17984
5595.0,5595.0,5595.0,5600.0,0,2019,4,1,1,17987
5595.0,5595.0,5595.0,5600.0,0,2019,4,2,2,17988
5595.0,5595.0,5595.0,5600.0,0,2019,4,3,3,17989
5595.0,5595.0,5595.0,5600.0,0,2019,4,4,4,17990
5595.0,5595.0,5595.0,5600.0,0,2019,4,5,5,17991
5595.0,5595.0,5595.0,5600.0,0,2019,4,8,1,17994
5595.0,5595.0,5595.0,5600.0,0,2019,4,9,2,17995
5595.0,5595.0,5595.0,5600.0,0,2019,4,10,3,17996
5595.0,5595.0,5595.0,5600.0,0,2019,4,11,4,17997
5595.0,5595.0,5595.0,5600.0,0,2019,4,12,5,17998
5595.0,5595.0,5595.0,5600.0,0,2019,4,16,2,18002
5595.0,5595.0,5595.0,5600.0,0,2019,4,17,3,18003
5595.0,5595.0,5595.0,5600.0,0,2019,4,18,4,18004
5595.0,5595.0,5595.0,5600.0,0,2019,4,19,5,18005
5595.0,5595.0,5595.0,5600.0,0,2019,4,22,1,18008
5595.0,5595.0,5595.0,5600.0,0,2019,4,23,2,18009
5595.0,5595.0,5595.0,5600.0,0,2019,4,24,3,18010
5595.0,5595.0,5595.0,5600.0,0,2019,4,25,4,18011
5595.0,5595.0,5595.0,5600.0,0,2019,4,26,5,18012
5595.0,5595.0,5595.0,5600.0,0,2019,5,2,4,18018
5595.0,5595.0,5595.0,5600.0,0,2019,5,3,5,18019
5595.0,5595.0,5595.0,5600.0,0,2019,5,6,1,18022
5595.0,5595.0,5595.0,5600.0,0,2019,5,7,2,18023
5595.0,5595.0,5595.0,5600.0,0,2019,5,8,3,18024
5595.0,5595.0,5595.0,5600.0,0,2019,5,9,4,18025
5595.0,5595.0,5595.0,5600.0,0,2019,5,10,5,18026
5595.0,5595.0,5595.0,5600.0,0,2019,5,13,1,18029
5595.0,5595.0,5595.0,5600.0,0,2019,5,14,2,18030
5595.0,5595.0,5595.0,5600.0,0,2019,5,15,3,18031
5595.0,5595.0,5595.0,5600.0,0,2019,5,16,4,18032
5595.0,5595.0,5595.0,5600.0,0,2019,5,17,5,18033
5595.0,5595.0,5595.0,5600.0,0,2019,5,20,1,18036
5595.0,5595.0,5595.0,5600.0,0,2019,5,21,2,18037
5595.0,5595.0,5595.0,5600.0,0,2019,5,22,3,18038
5595.0,5595.0,5595.0,5600.0,0,2019,5,23,4,18039
5595.0,5595.0,5595.0,5600.0,0,2019,5,24,5,18040
5595.0,5595.0,5595.0,5600.0,0,2019,5,27,1,18043
5595.0,5595.0,5595.0,5600.0,0,2019,5,28,2,18044
5595.0,5595.0,5595.0,5600.0,0,2019,5,29,3,18045
5595.0,5595.0,5595.0,5600.0,0,2019,5,30,4,18046
5595.0,5595.0,5595.0,5600.0,0,2019,5,31,5,18047
5595.0,5595.0,5595.0,5600.0,0,2019,6,3,1,18050
5595.0,5595.0,5595.0,5600.0,0,2019,6,4,2,18051
5595.0,5595.0,5595.0,5600.0,0,2019,6,5,3,18052
5595.0,5595.0,5595.0,5600.0,0,2019,6,6,4,18053
5595.0,5595.0,5595.0,5600.0,0,2019,6,7,5,18054
5595.0,5595.0,5595.0,5600.0,0,2019,6,10,1,18057
5595.0,5595.0,5595.0,5600.0,0,2019,6,11,2,18058
5595.0,5595.0,5595.0,5600.0,0,2019,6,12,3,18059
5595.0,5595.0,5595.0,5600.0,0,2019,6,13,4,18060
5595.0,5595.0,5595.0,5600.0,0,2019,6,14,5,18061
5595.0,5595.0,5595.0,5600.0,0,2019,6,17,1,18064
5595.0,5595.0,5595.0,5600.0,0,2019,6,18,2,18065
5595.0,5595.0,5595.0,5600.0,0,2019,6,19,3,18066
5595.0,5595.0,5595.0,5600.0,0,2019,6,20,4,18067
5595.0,5595.0,5595.0,5600.0,0,2019,6,21,5,18068
5595.0,5595.0,5595.0,5600.0,0,2019,6,24,1,18071
5595.0,5595.0,5595.0,5600.0,0,2019,6,25,2,18072
5595.0,5595.0,5595.0,5600.0,0,2019,6,26,3,18073
5595.0,5595.0,5595.0,5600.0,0,2019,6,27,4,18074
5595.0,5595.0,5595.0,5600.0,0,2019,6,28,5,18075
5595.0,5595.0,5595.0,5600.0,0,2019,7,1,1,18078
5595.0,5595.0,5595.0,5600.0,0,2019,7,2,2,18079
5595.0,5595.0,5595.0,5600.0,0,2019,7,3,3,18080
5595.0,5595.0,5595.0,5600.0,0,2019,7,4,4,18081
5595.0,5595.0,5595.0,5600.0,0,2019,7,5,5,18082
5595.0,5595.0,5595.0,5600.0,0,2019,7,8,1,18085
5595.0,5595.0,5595.0,5600.0,0,2019,7,9,2,18086
5595.0,5595.0,5595.0,5600.0,0,2019,7,10,3,18087
5595.0,5595.0,5595.0,5600.0,0,2019,7,11,4,18088
5595.0,5595.0,5595.0,5600.0,0,2019,7,12,5,18089
5595.0,5595.0,5595.0,5600.0,0,2019,7,15,1,18092
5595.0,5595.0,5595.0,5600.0,0,2019,7,16,2,18093
