low,high,open,close,volume,year,month,day,weekday,days
8619.0,8619.0,8619.0,8600.0,0,2017,2,14,2,17211
8619.0,8619.0,8619.0,8600.0,0,2017,2,15,3,17212
8619.0,8619.0,8619.0,8600.0,0,2017,2,16,4,17213
8619.0,8619.0,8619.0,8600.0,0,2017,2,17,5,17214
8619.0,8619.0,8619.0,8600.0,0,2017,2,20,1,17217
8619.0,8619.0,8619.0,8600.0,0,2017,2,21,2,17218
8619.0,8619.0,8619.0,8600.0,0,2017,2,22,3,17219
8619.0,8619.0,8619.0,8600.0,0,2017,2,23,4,17220
8619.0,8619.0,8619.0,8600.0,0,2017,2,24,5,17221
8619.0,8619.0,8619.0,8600.0,0,2017,2,27,1,17224
8619.0,8619.0,8619.0,8600.0,0,2017,2,28,2,17225
8619.0,8619.0,8619.0,8600.0,0,2017,3,1,3,17226
8619.0,8619.0,8619.0,8600.0,0,2017,3,2,4,17227
5188.0,5188.0,5188.0,5200.0,2700,2017,3,3,5,17228
5188.0,5188.0,5188.0,5200.0,0,2017,3,6,1,17231
5188.0,5188.0,5188.0,5200.0,0,2017,3,7,2,17232
5188.0,5188.0,5188.0,5200.0,0,2017,3,8,3,17233
5188.0,5188.0,5188.0,5200.0,0,2017,3,9,4,17234
5188.0,5188.0,5188.0,5200.0,0,2017,3,10,5,17235
4435.0,4435.0,4435.0,4400.0,5000,2017,3,13,1,17238
5021.0,5021.0,5021.0,5000.0,4400,2017,3,14,2,17239
5021.0,5021.0,5021.0,5000.0,0,2017,3,15,3,17240
5021.0,5021.0,5021.0,5000.0,0,2017,3,16,4,17241
5021.0,5021.0,5021.0,5000.0,0,2017,3,17,5,17242
5021.0,5021.0,5021.0,5000.0,0,2017,3,20,1,17245
5021.0,5021.0,5021.0,5000.0,0,2017,3,21,2,17246
5021.0,5021.0,5021.0,5000.0,0,2017,3,22,3,17247
5021.0,5021.0,5021.0,5000.0,0,2017,3,23,4,17248
5021.0,5021.0,5021.0,5000.0,0,2017,3,24,5,17249
5021.0,5021.0,5021.0,5000.0,0,2017,3,27,1,17252
5021.0,5021.0,5021.0,5000.0,0,2017,3,28,2,17253
5774.0,5774.0,5774.0,5800.0,100,2017,3,29,3,17254
6610.0,6610.0,6610.0,6600.0,100,2017,3,30,4,17255
6610.0,6610.0,6610.0,6600.0,0,2017,3,31,5,17256
6610.0,6610.0,6610.0,6600.0,0,2017,4,3,1,17259
6610.0,6610.0,6610.0,6600.0,0,2017,4,4,2,17260
6610.0,6610.0,6610.0,6600.0,0,2017,4,5,3,17261
6610.0,6610.0,6610.0,6600.0,0,2017,4,7,5,17263
6610.0,6610.0,6610.0,6600.0,0,2017,4,10,1,17266
6610.0,6610.0,6610.0,6600.0,0,2017,4,11,2,17267
6610.0,6610.0,6610.0,6600.0,0,2017,4,12,3,17268
6610.0,6610.0,6610.0,6600.0,0,2017,4,13,4,17269
6610.0,6610.0,6610.0,6600.0,0,2017,4,14,5,17270
6610.0,6610.0,6610.0,6600.0,0,2017,4,17,1,17273
6610.0,6610.0,6610.0,6600.0,0,2017,4,18,2,17274
6610.0,6610.0,6610.0,6600.0,0,2017,4,19,3,17275
6610.0,6610.0,6610.0,6600.0,0,2017,4,20,4,17276
6610.0,6610.0,6610.0,6600.0,0,2017,4,21,5,17277
6610.0,6610.0,6610.0,6600.0,0,2017,4,24,1,17280
6610.0,6610.0,6610.0,6600.0,0,2017,4,25,2,17281
