low,high,open,close,volume,year,month,day,weekday,days
25390.0,32443.0,25539.0,29086.0,382800,2008,8,21,4,14112
26385.0,30315.0,31299.0,29270.0,260000,2008,8,22,5,14113
31214.0,32321.0,32321.0,32236.0,344100,2008,8,25,1,14116
34478.0,34478.0,34478.0,34478.0,190400,2008,8,26,2,14117
35471.0,36890.0,36861.0,36861.0,462100,2008,8,27,3,14118
34307.0,39273.0,39160.0,34988.0,124400,2008,8,28,4,14119
33361.0,35862.0,32548.0,33768.0,286900,2008,8,29,5,14120
30647.0,34591.0,33484.0,31810.0,126600,2008,9,3,3,14125
29597.0,29597.0,29597.0,29597.0,22000,2008,9,4,4,14126
27525.0,27525.0,27525.0,27525.0,6900,2008,9,5,5,14127
25624.0,25624.0,25624.0,25624.0,400,2008,9,8,1,14130
23836.0,23836.0,23836.0,23836.0,5300,2008,9,9,2,14131
22190.0,22190.0,22190.0,22190.0,7100,2008,9,10,3,14132
20658.0,22701.0,20658.0,20857.0,382200,2008,9,11,4,14133
21957.0,22471.0,20463.0,21989.0,163900,2008,9,12,5,14134
18104.0,20772.0,18104.0,19920.0,179200,2008,9,15,1,14137
18530.0,20488.0,20147.0,19012.0,69600,2008,9,16,2,14138
17707.0,18530.0,17707.0,17707.0,87400,2008,9,17,3,14139
16487.0,16487.0,16487.0,16487.0,9200,2008,9,18,4,14140
15380.0,17622.0,15607.0,17111.0,81200,2008,9,19,5,14141
18303.0,18303.0,18303.0,18303.0,20700,2008,9,22,1,14144
17026.0,18275.0,18161.0,17338.0,114000,2008,9,23,2,14145
16175.0,17877.0,17310.0,17196.0,93500,2008,9,24,3,14146
16685.0,18161.0,16714.0,17707.0,113000,2008,9,25,4,14147
17593.0,18927.0,18927.0,18019.0,129800,2008,9,26,5,14148
16799.0,18019.0,18019.0,17281.0,66400,2008,9,29,1,14151
18220.0,18220.0,16963.0,18220.0,2700,2008,9,30,2,14152
14983.0,16742.0,15323.0,15408.0,101900,2008,10,1,3,14153
15323.0,16402.0,15408.0,15635.0,47600,2008,10,2,4,14154
14884.0,15479.0,15494.0,15196.0,37500,2008,10,3,5,14155
14471.0,15225.0,14756.0,14529.0,34900,2008,10,6,1,14158
13223.0,13223.0,13223.0,13223.0,24000,2008,10,7,2,14159
12401.0,12572.0,12372.0,12401.0,87500,2008,10,8,3,14160
11732.0,12458.0,11521.0,11819.0,93300,2008,10,9,4,14161
10755.0,10755.0,10755.0,10755.0,12500,2008,10,10,5,14162
